molecule_chembl_id,canonical_smiles,standard_value,0
CHEMBL4115071,COCCOC[C@@H](NC(=O)Nc1cc2[nH]nc(OC)c2cn1)c1ccccc1,12.8,active
CHEMBL3948992,O=C(Nc1cc2[nH]nc(OC3CCOCC3)c2cn1)NC1CCCOc2ccccc21,0.6,active
CHEMBL4112288,COc1n[nH]c2cc(NC(=O)N[C@@H](c3ccccc3)C3(O)CCC3)nc(CO)c12,2.8,active
CHEMBL4108924,O=C(Nc1cc2[nH]nc(OCC(F)F)c2c(CO)n1)N[C@@H](c1ccccc1)C1(O)CCC1,0.7,active
CHEMBL4110972,COc1n[nH]c2cc(NC(=O)N[C@H](c3ccccc3)C3(O)CCC3)nc(CO)c12,2743.0,intermediate
CHEMBL3911883,COCCOc1n[nH]c2cc(NC(=O)N[C@@H](c3ccccc3)C3(O)CC3)ncc12,2.0,active
CHEMBL4111598,CCOCCOc1n[nH]c2cc(NC(=O)N[C@@H](c3ccccc3)C3(O)CCC3)ncc12,2.4,active
CHEMBL3904845,CCOCCOc1n[nH]c2cc(NC(=O)N[C@@H](c3ccccc3)C3(O)CC3)ncc12,4.3,active
CHEMBL4107769,CCOc1n[nH]c2cc(NC(=O)N[C@@H](c3ccccc3)C3(O)CCC3)nc(CO)c12,0.7,active
CHEMBL4110288,COCCOc1n[nH]c2cc(NC(=O)N[C@@H](c3ccccc3)C3(O)CCC3)nc(CO)c12,0.5,active
CHEMBL4107216,CCOCCOc1n[nH]c2cc(NC(=O)N[C@@H](c3ccccc3)C3(O)CCC3)nc(CO)c12,0.6,active
CHEMBL3971306,COCCOc1n[nH]c2cc(NC(=O)N[C@@H](c3ccccc3)C(C)(C)O)nc(CO)c12,0.3,active
CHEMBL3932591,COCCOc1n[nH]c2cc(NC(=O)N[C@@H](c3ccc(F)cc3)C(C)(C)O)nc(CO)c12,0.3,active
CHEMBL4109834,COCCOc1n[nH]c2cc(NC(=O)N[C@H]3CNC[C@@H]3c3ccccc3)ncc12,1.1,active
CHEMBL3956761,COCCOc1n[nH]c2cc(NC(=O)N[C@@H]3CNC[C@H]3c3ccccc3)ncc12,264.6,active
CHEMBL3920282,COCCOc1n[nH]c2cc(NC(=O)N[C@@H]3CN(C)C[C@H]3c3ccccc3)ncc12,169.1,active
CHEMBL3924394,CC(C)(O)[C@@H](NC(=O)Nc1cc2[nH]nc(OCC(F)F)c2c(CO)n1)c1ccccc1,0.5,active
CHEMBL3936722,CC(C)(O)[C@@H](NC(=O)Nc1cc2[nH]nc(OCC(F)F)c2c(CO)n1)c1ccc(F)cc1,0.7,active
CHEMBL4110491,CC(O)[C@@H](NC(=O)Nc1cc2[nH]nc(OCC(F)F)c2c(CO)n1)c1ccc(F)cc1,1.0,active
CHEMBL3960094,O=C(Nc1cc2[nH]nc(OCC(F)F)c2c(CO)n1)N[C@@H](c1ccccc1)C1(O)CC1,0.8,active
CHEMBL4113840,CCOc1n[nH]c2cc(NC(=O)N[C@@H](c3ccc(F)cc3)C3(O)CCC3)nc(CO)c12,0.5,active
CHEMBL4108379,COCCOc1n[nH]c2cc(NC(=O)N[C@@H](c3ccc(F)cc3)C3(O)CCC3)nc(CO)c12,0.4,active
CHEMBL4108518,O=C(Nc1cc2[nH]nc(OCC(F)F)c2cn1)N[C@H]1c2ccccc2OCC[C@H]1O,0.6,active
CHEMBL3932382,O=C(Nc1cc2[nH]nc(OCC(F)F)c2cn1)N[C@H]1c2ccccc2OCC[C@@H]1O,350.2,active
CHEMBL4106871,C[C@@H](NC(=O)Nc1cc2[nH]nc(OC3CCOCC3)c2cn1)c1ccccc1,2.4,active
CHEMBL4114278,CCOc1n[nH]c2cc(NC(=O)N[C@@H]3CCC[C@H]3OC)ncc12,103.1,active
CHEMBL3979344,CCOc1n[nH]c2cc(NC(=O)NC(C(=O)N(C)C)c3ccc(F)cc3)ncc12,430.2,active
CHEMBL4115635,C[C@@H](NC(=O)Nc1cc2[nH]nc(OC3CCNCC3)c2cn1)c1ccccc1,128.0,active
CHEMBL4114506,COC[C@@H](NC(=O)Nc1cc2[nH]nc(OC3CCNCC3)c2cn1)c1ccccc1,21.5,active
CHEMBL4111633,COC[C@@H](NC(=O)Nc1cc2[nH]nc(OC3CCOCC3)c2cn1)c1ccccc1,0.9,active
CHEMBL3985412,CC(C)(O)[C@@H](NC(=O)Nc1cc2[nH]nc(OC3CCOCC3)c2cn1)c1ccccc1,0.8,active
CHEMBL3902207,CNC(=O)C(NC(=O)Nc1cc2[nH]nc(OC)c2cn1)c1ccc(F)cc1,276.8,active
CHEMBL3976402,COc1n[nH]c2cc(NC(=O)NC(c3ccc(F)cc3)C(C)(C)O)ncc12,10.9,active
CHEMBL4108731,CC1CC(Oc2n[nH]c3cc(NC(=O)N[C@H](C)c4ccccc4)ncc23)CCO1,1.5,active
CHEMBL4113555,C[C@@H](NC(=O)Nc1cc2[nH]nc(OC3CCC(C#N)CC3)c2cn1)c1ccccc1,25.3,active
CHEMBL4107990,N#CC1CCC(Oc2n[nH]c3cc(NC(=O)N[C@H](COC(F)F)c4ccccc4)ncc23)CC1,6.2,active
CHEMBL4109236,O=C(Nc1cc2[nH]nc(OC3CCOCC3)c2cn1)N[C@H](COC(F)F)c1ccccc1,0.7,active
CHEMBL4113385,CC1COCCC1Oc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)ncc12,4.9,active
CHEMBL4106913,COC[C@@H](NC(=O)Nc1cc2[nH]nc(OC3CCOC(C)C3)c2cn1)c1ccccc1,1.8,active
CHEMBL4109997,COC[C@@H](NC(=O)Nc1cc2[nH]nc(OC3CCOCC3C)c2cn1)c1ccccc1,1.9,active
CHEMBL4113415,COC[C@@H](NC(=O)Nc1cc2[nH]nc(OC3CCC(C#N)CC3)c2cn1)c1ccccc1,4.1,active
CHEMBL4112891,COC[C@@H](NC(=O)Nc1cc2[nH]nc(OC3CCC(OC)CC3)c2cn1)c1ccccc1,11.8,active
CHEMBL3968457,COc1n[nH]c2cc(NC(=O)NC(c3ccc(F)cc3)C(C)(C)OC)ncc12,4.2,active
CHEMBL4109314,COC1(C)CCC(Oc2n[nH]c3cc(NC(=O)N[C@H](COC(F)F)c4ccccc4)ncc23)CC1,30.3,active
CHEMBL4108949,COc1n[nH]c2cc(NC(=O)N[C@@H](c3ccccc3)C(C)O)ncc12,12.2,active
CHEMBL4112876,COC[C@@H](NC(=O)Nc1cc2[nH]nc(OC3CCC(C)(OC)CC3)c2cn1)c1ccccc1,10.6,active
CHEMBL3952538,COc1n[nH]c2cc(NC(=O)NC(c3ccc(F)cc3)C(C)O)ncc12,13.4,active
CHEMBL4107220,COC[C@@H](NC(=O)Nc1cc2[nH]nc(OC3C[C@H](C)O[C@H](C)C3)c2cn1)c1ccccc1,5.3,active
CHEMBL3946986,CCOc1n[nH]c2cc(NC(=O)N[C@@H](c3ccccc3)C(C)(C)OC)ncc12,1.8,active
CHEMBL3922668,COCCOc1n[nH]c2cc(NC(=O)N[C@@H](c3ccccc3)C(C)(C)O)ncc12,0.6,active
CHEMBL4108026,COCCOc1n[nH]c2cc(NC(=O)N[C@H](CO)c3ccccc3)ncc12,0.8,active
CHEMBL3972200,COCCOc1n[nH]c2cc(NC(=O)N[C@@H](c3ccc(F)cc3)C(C)(C)O)ncc12,0.5,active
CHEMBL3975320,CC1CC(Oc2n[nH]c3cc(NC(=O)N[C@@H](c4ccccc4)C(C)(C)O)ncc23)CC(C)O1,1.0,active
CHEMBL3945974,COc1n[nH]c2cc(NC(=O)N[C@@H](c3ccccc3)C(C)(C)OC)nc(CO)c12,2.7,active
CHEMBL3913205,CC1CC(Oc2n[nH]c3cc(NC(=O)N[C@@H](c4ccc(F)cc4)C(C)(C)O)ncc23)CC(C)O1,0.9,active
CHEMBL4108072,COCCOc1n[nH]c2cc(NC(=O)N[C@@H](c3ccccc3)C(C)O)ncc12,1.8,active
CHEMBL3971735,CC(C)(O)[C@@H](NC(=O)Nc1cc2[nH]nc(OC3CCOC3)c2cn1)c1ccccc1,0.5,active
CHEMBL4114350,CC(C)(O)C(NC(=O)Nc1cc2[nH]nc(OC3CCOC3)c2cn1)c1ccc(F)cc1,0.4,active
CHEMBL4109065,COc1n[nH]c2cc(NC(=O)N[C@@H]3CCC[C@H]3OC)nc(CO)c12,358.6,active
CHEMBL3895154,COCCOc1n[nH]c2cc(NC(=O)NC(c3ccc(Cl)cc3)C(C)(C)O)ncc12,0.8,active
CHEMBL3911224,COCCOc1n[nH]c2cc(NC(=O)N[C@@H](c3ccc(Cl)cc3)C(C)(C)O)ncc12,1.1,active
CHEMBL4109669,COCCOc1n[nH]c2cc(NC(=O)N[C@H](c3ccc(Cl)cc3)C(C)(C)O)ncc12,119.1,active
CHEMBL3900586,CC(C)(O)[C@@H](NC(=O)Nc1cc2[nH]nc(OC3CCOC3)c2cn1)c1ccc(F)cc1,0.4,active
CHEMBL4111814,CC(C)(O)[C@H](NC(=O)Nc1cc2[nH]nc(OC3CCOC3)c2cn1)c1ccc(F)cc1,1.0,active
CHEMBL4109612,CNc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccc(F)cc3)ncc12,7.85,active
CHEMBL4113114,CCNc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)ncc12,1.13,active
CHEMBL4115316,CNc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)ncc12,4.87,active
CHEMBL4114989,CCNc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccn3)ncc12,19.47,active
CHEMBL4106867,CCNc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccc(F)cc3)ncc12,1.0,active
CHEMBL4110699,COC[C@@H](NC(=O)Nc1cc2[nH]nc(N3CC(OC)C3)c2cn1)c1ccccc1,2295.0,intermediate
CHEMBL3941714,COCCNC(=O)Nc1cc2[nH]nc(N3CC(OC)C3)c2cn1,341.6,active
CHEMBL3913726,COCCNC(=O)Nc1cc2[nH]nc(N3CCC3)c2cn1,255.2,active
CHEMBL3950434,COCCNC(=O)Nc1cc2[nH]nc(N3CCCC3)c2cn1,104.6,active
CHEMBL4113060,COCCN(C)c1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)ncc12,42.11,active
CHEMBL4108662,COC[C@@H](C)NC(=O)Nc1cc2[nH]nc(N3CCOCC3)c2cn1,30.0,active
CHEMBL3928134,COC[C@H](C)NC(=O)Nc1cc2[nH]nc(N3CCOCC3)c2cn1,51.6,active
CHEMBL4109579,C[C@@H](NC(=O)Nc1cc2[nH]nc(N3CCN(C)CC3)c2cn1)c1ccccc1,27.99,active
CHEMBL4114932,COC[C@@H](NC(=O)Nc1cc2[nH]nc(N3CCN(C)CC3)c2cn1)c1ccccc1,21.83,active
CHEMBL4106925,C[C@@H](NC(=O)Nc1cc2[nH]nc(N(C)C)c2cn1)c1ccc(F)cc1,17.29,active
CHEMBL4115191,CO[C@H](C)CNC(=O)Nc1cc2[nH]nc(N3CCOCC3)c2cn1,20.6,active
CHEMBL3911976,CO[C@@H](C)CNC(=O)Nc1cc2[nH]nc(N3CCOCC3)c2cn1,11.8,active
CHEMBL4111847,COC[C@@H](NC(=O)Nc1cc2[nH]nc(N(C)C)c2cn1)c1ccccc1,15.19,active
CHEMBL4106883,C[C@@H](NC(=O)Nc1cc2[nH]nc(N(C)C)c2cn1)c1ccccc1,13.81,active
CHEMBL3934415,COCCNC(=O)Nc1cc2[nH]nc(N3CCOCC3)c2cn1,13.63,active
CHEMBL4114916,CCN(CC)c1n[nH]c2cc(NC(=O)N[C@H](COC)c3ccccc3)ncc12,10.4,active
CHEMBL4113693,COC1CN(c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccccc4)ncc23)C1,8.75,active
CHEMBL4114276,COC1CC([n+]2c[nH]c3cc(NC(=O)N[C@H](C)c4ccc(F)cc4)ncc32)C1,8.69,active
CHEMBL4107828,COC[C@@H](NC(=O)Nc1cc2[nH]nc(N3CCC3)c2cn1)c1ccccc1,4.8,active
CHEMBL4106503,C[C@@H](NC(=O)Nc1cc2[nH]nc(N3CCC3)c2cn1)c1ccccc1,4.78,active
CHEMBL4115437,CNc1n[nH]c2cc(NC(=O)N[C@H](COC)c3ccccc3)ncc12,3.29,active
CHEMBL4110702,COC[C@@H](NC(=O)Nc1cc2[nH]nc(N3CCOCC3C)c2cn1)c1ccccc1,1.2,active
CHEMBL4110622,COC[C@@H](NC(=O)Nc1cc2[nH]nc(N3CCCC3)c2cn1)c1ccccc1,1.0,active
CHEMBL4108232,C[C@@H](NC(=O)Nc1cc2[nH]nc(N3CCCC3)c2cn1)c1ccccc1,0.82,active
CHEMBL4109990,COC[C@@H](NC(=O)Nc1cc2[nH]nc(N3CCOCC3)c2cn1)c1ccccc1,0.4,active
CHEMBL4107731,C[C@@H](NC(=O)Nc1cc2[nH]nc(N3CCOCC3)c2cn1)c1ccc(F)cc1,0.4,active
CHEMBL4114263,C[C@@H](NC(=O)Nc1cc2[nH]nc(N3CCOCC3)c2cn1)c1ccccc1,0.37,active
CHEMBL4115633,CCNc1n[nH]c2cc(NC(=O)N[C@H](COC)c3ccccc3)ncc12,0.67,active
CHEMBL4107121,COC[C@@H](NC(=O)Nc1cc2[nH]nc(NC(C)C)c2cn1)c1ccccc1,0.61,active
CHEMBL3907318,CCNc1n[nH]c2cc(NC(=O)N[C@@H](COC)c3ccc(F)cc3)ncc12,0.67,active
CHEMBL4110080,CNc1n[nH]c2cc(NC(=O)N[C@H](COC)c3ccc(F)cc3)ncc12,5.25,active
CHEMBL4112784,CCNc1n[nH]c2cc(NC(=O)N[C@H](COC)c3ccc(F)cc3)ncc12,80.9,active
CHEMBL4110273,CCNc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)nc(C)c12,13.94,active
CHEMBL3912792,COC[C@@H](NC(=O)Nc1cc2[nH]nc(N3CCO[C@@H](C)C3)c2cn1)c1ccccc1,1.45,active
CHEMBL4111860,COC[C@@H](NC(=O)Nc1cc2[nH]nc(N3CCO[C@H](C)C3)c2cn1)c1ccccc1,0.63,active
CHEMBL4109263,CN1C[C@H](c2ccccc2)[C@@H](NC(=O)Nc2cc3[nH]nc(N4CCOCC4)c3cn2)C1,20.18,active
CHEMBL4111821,CN1C[C@@H](NC(=O)Nc2cc3[nH]nc(N4CCOCC4)c3cn2)[C@@H](c2ccccc2)C1,0.2,active
CHEMBL4114190,COC[C@@H](NC(=O)Nc1cc2[nH]nc(N)c2cn1)c1ccccc1,1.07,active
CHEMBL4106655,C[C@@H](NC(=O)Nc1cc2[nH]nc(N)c2cn1)c1ccc(F)cc1,2.81,active
CHEMBL4110372,COC[C@@H](NC(=O)Nc1cc2[nH]nc(N)c2cn1)c1ccc(F)cc1,1.67,active
CHEMBL4107899,C[C@@H](NC(=O)Nc1cc2[nH]nc(N)c2cn1)c1ccccc1,1.79,active
CHEMBL4115383,CC(=O)Nc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)ncc12,0.66,active
CHEMBL4110792,COC[C@@H](NC(=O)Nc1cc2[nH]nc(NC(C)=O)c2cn1)c1ccccc1,1.0,active
CHEMBL4115379,COC[C@@H](NC(=O)Nc1cc2[nH]nc(NC(C)=O)c2cn1)c1ccc(F)cc1,0.56,active
CHEMBL4110359,CCS(=O)(=O)Nc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)ncc12,320.8,active
CHEMBL4114387,C[C@@H](NC(=O)Nc1cc2[nH]nc(NS(C)(=O)=O)c2cn1)c1ccccc1,651.6,active
CHEMBL4110663,C[C@@H](NC(=O)Nc1cc2[nH]nc(NS(=O)(=O)C3CC3)c2cn1)c1ccccc1,914.1,active
CHEMBL4112905,C[C@@H](NC(=O)Nc1cc2[nH]nc(NS(=O)(=O)C3CCC3)c2cn1)c1ccccc1,424.0,active
CHEMBL4111205,COCCS(=O)(=O)Nc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)ncc12,810.0,active
CHEMBL4108253,C[C@@H](NC(=O)Nc1cc2[nH]nc(NS(=O)(=O)CC3CC3)c2cn1)c1ccccc1,88.75,active
CHEMBL4114229,C[C@@H](NC(=O)Nc1cc2[nH]nc(NS(=O)(=O)C3CNC3)c2cn1)c1ccccc1,191.1,active
CHEMBL4114034,CCNc1n[nH]c2c(F)c(NC(=O)N[C@H](C)c3ccccc3)ncc12,3.05,active
CHEMBL4111068,CC(=O)Nc1n[nH]c2c(F)c(NC(=O)N[C@H](C)c3ccccc3)ncc12,6.43,active
CHEMBL4113833,C[C@@H](NC(=O)Nc1ncc2c(N)n[nH]c2c1F)c1ccccc1,6.47,active
CHEMBL4108136,CCNc1n[nH]c2c(C)c(NC(=O)N[C@H](C)c3ccccc3)ncc12,38.82,active
CHEMBL4115479,Cc1ccc(Nc2n[nH]c3cc(NC(=O)N[C@H](C)c4ccccc4)ncc23)cn1,8.8,active
CHEMBL4109139,Cc1cc(Nc2n[nH]c3cc(NC(=O)N[C@H](C)c4ccccc4)ncc23)ccn1,14.7,active
CHEMBL4108522,C[C@@H](NC(=O)Nc1cc2[nH]nc(N3CCc4scnc4C3)c2cn1)c1ccc(F)cc1,5.8,active
CHEMBL4111999,C[C@@H](O)[C@@H](NC(=O)Nc1cc2[nH]nc(N3CCc4scnc4C3)c2cn1)c1ccccc1,5.6,active
CHEMBL4114245,COC(=O)N[C@H](C(=O)Nc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccc(F)cc3)ncc12)C1CCOCC1,365.0,active
CHEMBL4107915,COC(=O)N[C@H](C(=O)Nc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccc(F)cc3)ncc12)C(C)C,31.6,active
CHEMBL4110945,CCNc1n[nH]c2cc(NC(=O)N[C@H](CO)c3ccccc3)ncc12,0.7,active
CHEMBL4109941,C[C@@H](NC(=O)Nc1cc2[nH]nc(N)c2c(CO)n1)c1ccccc1,0.5,active
CHEMBL4111617,COCc1nc(NC(=O)N[C@H](C)c2ccccc2)cc2[nH]nc(N)c12,1.5,active
CHEMBL4114637,CCNc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)nc(CO)c12,0.6,active
CHEMBL4106587,CCNc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)nc(COC)c12,4.4,active
CHEMBL4114072,COCc1nc(NC(=O)N[C@H](C)c2ccccc2)cc2[nH]nc(NC(C)=O)c12,106.0,active
CHEMBL4112955,C[C@@H](NC(=O)Nc1cc2[nH]nc(NC3=CC(=O)CC3)c2cn1)c1ccccc1,39.2,active
CHEMBL4115535,C[C@@H](NC(=O)Nc1cc2[nH]nc(N[C@@H]3CCOC3)c2cn1)c1ccccc1,1.7,active
CHEMBL4114934,COC[C@@H](NC(=O)Nc1cc2[nH]nc(N[C@@H]3CCOC3)c2cn1)c1ccccc1,0.8,active
CHEMBL3912912,COC[C@@H](NC(=O)Nc1cc2[nH]nc(N[C@H]3CCOC3)c2cn1)c1ccccc1,1.3,active
CHEMBL4111705,C[C@@H](NC(=O)Nc1cc2[nH]nc(N[C@H]3CCOC3)c2cn1)c1ccccc1,2.1,active
CHEMBL4106611,CC1CC(Nc2n[nH]c3cc(NC(=O)N[C@H](C)c4ccccc4)ncc23)C(C)O1,7.4,active
CHEMBL4112310,C[C@@H](NC(=O)Nc1cc2[nH]nc(N3CC(O)C3)c2cn1)c1ccccc1,9.7,active
CHEMBL4109554,COC[C@@H](NC(=O)Nc1cc2[nH]nc(N3CC(O)C3)c2cn1)c1ccccc1,5.5,active
CHEMBL4108878,COCC1CN(c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccccc4)ncc23)C1,8.5,active
CHEMBL4108217,COCC1CN(c2n[nH]c3cc(NC(=O)N[C@H](COC)c4ccccc4)ncc23)C1,3.7,active
CHEMBL4112261,C[C@@H](NC(=O)Nc1cc2[nH]nc(N3CC(CO)C3)c2cn1)c1ccccc1,2.7,active
CHEMBL4113004,C[C@@H](NC(=O)Nc1cc2[nH]nc(N[C@@H]3COC[C@@H]3F)c2cn1)c1ccccc1,4.4,active
CHEMBL4108214,C[C@@H](NC(=O)Nc1cc2[nH]nc(N[C@H]3COC[C@H]3F)c2cn1)c1ccccc1,0.8,active
CHEMBL4109594,C[C@H](Nc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)ncc12)c1ccccn1,4.7,active
CHEMBL4114250,C[C@@H](NC(=O)Nc1cc2[nH]nc(N[C@H](C)c3ccccn3)c2cn1)c1ccccc1,13.4,active
CHEMBL4109529,C[C@@H](NC(=O)Nc1cc2[nH]nc(N[C@@H]3COC[C@H]3F)c2cn1)c1ccccc1,3.6,active
CHEMBL4113516,C[C@@H](NC(=O)Nc1cc2[nH]nc(N3CCC4(CC3)COC4)c2cn1)c1ccccc1,9.1,active
CHEMBL3986313,C[C@H]1CCN1c1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)ncc12,14.9,active
CHEMBL4112128,C[C@@H](NC(=O)Nc1cc2[nH]nc(N3CC[C@H]3C)c2cn1)c1ccccc1,52.0,active
CHEMBL4114956,C[C@@H](NC(=O)Nc1cc2[nH]nc(N3CC(C)(O)C3)c2cn1)c1ccccc1,27.3,active
CHEMBL4107712,C[C@@H](NC(=O)Nc1cc2[nH]nc(N3CC(C#N)C3)c2cn1)c1ccccc1,9.9,active
CHEMBL4112152,C[C@@H](NC(=O)Nc1cc2[nH]nc(N3CC(C(C)(C)O)C3)c2cn1)c1ccccc1,25.4,active
CHEMBL4110102,COC1(C)CN(c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccccc4)ncc23)C1,14.0,active
CHEMBL4111938,C[C@@H](O)[C@@H](NC(=O)Nc1cc2[nH]nc(N3CCOCC3)c2cn1)c1ccccc1,0.3,active
CHEMBL4109364,C[C@@H](O)[C@@H](NC(=O)Nc1cc2[nH]nc(N3CCOCC3)c2cn1)c1ccc(F)cc1,0.2,active
CHEMBL3985624,C[C@H](O)[C@@H](NC(=O)Nc1cc2[nH]nc(N3CCOCC3)c2cn1)c1ccc(F)cc1,0.2,active
CHEMBL3907091,CC(C)(O)[C@@H](NC(=O)Nc1cc2[nH]nc(N3CCOC(C(F)(F)F)C3)c2cn1)c1ccccc1,0.6,active
CHEMBL3933758,CC(C)(O)[C@@H](NC(=O)Nc1cc2[nH]nc(N3CCC3)c2cn1)c1ccc(F)cc1,1.1,active
CHEMBL3971505,CC(C)(O)[C@@H](NC(=O)Nc1cc2[nH]nc(N3CCC3)c2c(CO)n1)c1ccc(F)cc1,0.9,active
CHEMBL3890899,C[C@H]1CN(c2n[nH]c3cc(NC(=O)N[C@@H](c4ccccc4)C(C)(C)O)ncc23)C[C@H](C(F)(F)F)O1,2.7,active
CHEMBL4114996,C[C@@H]1CN(c2n[nH]c3cc(NC(=O)N[C@@H](c4ccccc4)C(C)(C)O)ncc23)C[C@H](C(F)(F)F)O1,1.1,active
CHEMBL3944707,CC(C)(O)[C@@H](NC(=O)Nc1cc2[nH]nc(N3CCC3)c2cn1)c1ccccc1,1.6,active
CHEMBL4107166,C[C@@H](O)[C@@H](NC(=O)Nc1cc2[nH]nc(N3CCC3)c2cn1)c1ccc(F)cc1,2.8,active
CHEMBL4114432,Cc1nc(NC(=O)N[C@@H](c2ccc(F)cc2)[C@@H](C)O)cc2[nH]nc(N3CCOCC3)c12,0.5,active
CHEMBL3974074,Cc1nc(NC(=O)N[C@@H](c2ccccc2)C(C)(C)O)cc2[nH]nc(N3CCOCC3)c12,0.3,active
CHEMBL4114320,C[C@@H](O)[C@@H](NC(=O)Nc1cc2[nH]nc(N3CCOCC3)c2c(CO)n1)c1ccc(F)cc1,0.4,active
CHEMBL3965910,CC(C)(O)[C@@H](NC(=O)Nc1cc2[nH]nc(N3CCOCC3)c2c(CO)n1)c1ccccc1,0.3,active
CHEMBL3948377,Cc1nc(NC(=O)N[C@@H](c2ccc(F)cc2)C(C)(C)O)cc2[nH]nc(N3CCC3)c12,1.3,active
CHEMBL4115126,C[C@@H](O)[C@@H](NC(=O)Nc1cc2[nH]nc(N3CC4CC3CO4)c2cn1)c1ccccc1,0.5,active
CHEMBL3977991,CC(=O)Nc1n[nH]c2cc(NC(=O)N[C@@H](C)c3ccccc3)ncc12,0.8,active
CHEMBL4106567,C[C@@H](NC(=O)Nc1cc2[nH]nc(Nc3ccc(F)cc3)c2cn1)c1ccccc1,94.2,active
CHEMBL4114457,COC[C@@H](NC(=O)Nc1cc2[nH]nc(Nc3ccc(F)cc3)c2cn1)c1ccccc1,18.0,active
CHEMBL4113111,COC[C@@H](NC(=O)Nc1cc2[nH]nc(Nc3ccc(F)cc3)c2cn1)c1ccc(F)cc1,57.2,active
CHEMBL4107463,O=C(Nc1cc2[nH]nc(Nc3ccccc3Cl)c2cn1)N[C@@H]1CCCOc2ccccc21,60.1,active
CHEMBL4109433,COC[C@@H](NC(=O)Nc1cc2[nH]nc(Nc3ccccc3Cl)c2cn1)c1ccccc1,27.2,active
CHEMBL4106574,COc1ccccc1Nc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)ncc12,24.5,active
CHEMBL4107200,COC[C@@H](NC(=O)Nc1cc2[nH]nc(Nc3ccccc3OC)c2cn1)c1ccccc1,8.4,active
CHEMBL4111255,C[C@@H](NC(=O)Nc1cc2[nH]nc(N3CCc4ncsc4C3)c2cn1)c1ccccc1,0.4,active
CHEMBL3968544,CC(C)(O)[C@@H](NC(=O)Nc1cc2[nH]nc(N3CCc4ncsc4C3)c2cn1)c1ccccc1,0.3,active
CHEMBL3892716,CC(C)(O)[C@@H](NC(=O)Nc1cc2[nH]nc(N3CCc4ncsc4C3)c2cn1)c1ccc(F)cc1,0.4,active
CHEMBL3967428,Cn1cc2c(n1)CCN(c1n[nH]c3cc(NC(=O)N[C@@H](c4ccc(F)cc4)C(C)(C)O)ncc13)C2,0.2,active
CHEMBL4109000,COC[C@@H](NC(=O)Nc1cc2[nH]nc(N3CCc4ncsc4C3)c2cn1)c1ccccc1,0.3,active
CHEMBL4115638,C[C@@H](NC(=O)Nc1cc2[nH]nc(NC(=O)N3CC(F)(F)C3)c2cn1)c1ccc(F)cc1,3.4,active
CHEMBL3969660,CC(C)(O)[C@@H](NC(=O)Nc1cc2[nH]nc(NC(=O)N3CC(F)(F)C3)c2cn1)c1ccc(F)cc1,0.4,active
CHEMBL3936544,CC(C)(O)[C@@H](NC(=O)Nc1cc2[nH]nc(NC(=O)N3CCC3)c2cn1)c1ccc(F)cc1,0.5,active
CHEMBL3937632,CC(C)(O)[C@@H](NC(=O)Nc1cc2[nH]nc(NC(=O)N3CCC(F)(F)C3)c2cn1)c1ccc(F)cc1,1.5,active
CHEMBL3938231,CC(C)(O)[C@@H](NC(=O)Nc1cc2[nH]nc(NC(=O)N3CCC(F)(F)CC3)c2cn1)c1ccc(F)cc1,4.9,active
CHEMBL3983583,CC(C)(O)[C@@H](NC(=O)Nc1cc2[nH]nc(NC(=O)N3CCOCC3)c2cn1)c1ccc(F)cc1,2.4,active
CHEMBL4109388,C[C@@H](NC(=O)Nc1cc2[nH]nc(NC(=O)N3CC(C)(O)C3)c2cn1)c1ccccc1,8.6,active
CHEMBL4111827,CCNc1n[nH]c2c(C(F)(F)F)c(NC(=O)N[C@H](C)c3ccccc3)ncc12,382.0,active
CHEMBL4113018,C[C@@H](NC(=O)Nc1cc2[nH]nc3c2c(n1)CCN3)c1ccccc1,12.2,active
CHEMBL3976981,CC(C)(O)[C@@H](NC(=O)Nc1cc2[nH]nc3c2c(n1)CCN3)c1ccccc1,1.3,active
CHEMBL4112579,C[C@@H]1Cc2nc(NC(=O)N[C@H](C)c3ccccc3)cc3[nH]nc(c23)N1,5.9,active
